Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=1326,Cheyenne County,CO,,,Mentions moratoria,GOOD,"- **Multiple approved projects**: Cheyenne County has approved several major energy projects including Cheyenne Ridge Wind Farm, Chinook Flatts Wind Project, and Goose Creek Solar Project. - **Active development pipeline**: Multiple new projects are in development or under consideration, including the Dry Land Prairie Solar project and Cow Creek Wind Project. - **Supportive regulatory environment**: The county has demonstrated willingness to issue conditional use permits for renewable energy projects and shows no evidence of moratoriums or strong local opposition.",
https://app.sparkhq.ai/reports?location=1328,Saguache County,CO,,,Mentions moratoria,MIXED,"- **Approval of multiple solar projects**: Saguache County has approved several large-scale solar projects, indicating a general support for renewable energy development. - **Community opposition and environmental concerns**: There is significant local opposition and concern about environmental impacts, particularly regarding wildlife and the visual landscape. - **Temporary moratoriums**: The county has enacted temporary moratoriums to develop regulations, reflecting a cautious approach to balancing development with community and environmental interests.","Korsail Energy and SolRiver (4/9/2025): 90 MW solar and 80 MW battery storage facility planned near Alamosa, incorporating a nature preserve and addressing environmental concerns; Link: https://alpha.creativecirclecdn.com/valley/files/20250409-123648-f9f-4-10%20CPD.pdf; San Luis Valley Rural Electric Cooperative (12/16/2024): Conditional Use Request for a photovoltaic solar energy system in Saguache County; Link: https://saguachecounty.colorado.gov/events/bocc-meeting-regular-meeting-12"
https://app.sparkhq.ai/reports?location=1331,Otero County,CO,,,No mentions of moratoria,GOOD,"- **Strong Policy Support**: La Junta has committed to achieving 100% renewable energy by 2035, demonstrating clear policy support for energy development. - **Active Development**: Multiple large-scale solar projects are currently being developed, including the 120MW La Junta Solar Project and other successful installations. - **Supportive Infrastructure**: The city has established clear permitting processes and incentives for solar installations, including net metering policies and C-PACE financing programs.",
https://app.sparkhq.ai/reports?location=1333,San Miguel County,CO,,,Mentions moratoria,MIXED,"- **Active moratoriums**: San Miguel County has repeatedly extended moratoriums on commercial solar projects to address community concerns and update regulations, indicating significant caution and local opposition. - **Community opposition**: There is strong local opposition to specific large-scale solar projects, particularly in Norwood, with residents voicing concerns about environmental impacts and insufficient local benefits. - **Regulatory efforts**: Despite the moratoriums, the county is actively working on updating its land use code and solar regulations, showing a commitment to eventually facilitating solar energy development under more structured guidelines.",
https://app.sparkhq.ai/reports?location=1335,Morgan County,CO,,,No mentions of moratoria,GOOD,"- **Regulatory support and approvals**: Morgan County has shown strong support for energy development by approving multiple solar and battery storage projects, including large-scale facilities like the Fortress Solar and Taelor Solar projects. - **Zoning and ordinance updates**: The county has updated its zoning regulations to facilitate renewable energy projects, indicating a proactive approach to accommodate and encourage such developments. - **Community engagement and economic benefits**: While there are some community concerns, the county has emphasized community engagement and highlighted the economic benefits of these projects, such as job creation and increased tax revenue.",
https://app.sparkhq.ai/reports?location=1337,Conejos County,CO,,,No mentions of moratoria,GOOD,"- **Strong federal support**: Multiple BLM initiatives and competitive auctions demonstrate active promotion of solar development in the county, including designation of Solar Energy Zones. - **Local approval history**: County commissioners have previously approved solar garden projects, showing openness to renewable energy development. - **Significant development potential**: The county contains multiple designated Solar Energy Zones with potential for over 4,000 MW of solar capacity, indicating substantial opportunities for future projects.",
https://app.sparkhq.ai/reports?location=1348,Weld County,CO,,,No mentions of moratoria,GOOD,"- **Approval of multiple projects**: Weld County has approved numerous solar and wind projects, including large-scale facilities like the Taelor Solar Project and the Black Hollow Solar project, indicating strong support for renewable energy development. - **Regulatory framework in place**: The county has established comprehensive regulations for solar energy facilities, including zoning codes and permitting processes, which facilitate the development of renewable energy projects. - **Community and economic benefits**: The projects are expected to generate significant economic benefits, including job creation and increased tax revenue, while also aligning with community goals for sustainability and energy independence.","null (11/7/2024): The Weld County Board of Commissioners approved the 900-MW Taelor Solar Project, a major solar-plus-storage initiative spanning Weld and Morgan counties. This represents a significant shift towards renewable energy in a traditionally oil and gas region.; Link: https://www.newsdata.com/california_energy_markets/news_in_brief/900-mw-solar-plus-storage-project-approved-in-northeastern-colorado-counties/article_6f2d923a-9cc2-11ef-a907-93b0d39066c7.html; Balanced Rock Power LLC (10/14/2024): The Weld Planning Commission approved a massive 4,300-acre solar project in southeast Weld County, including a 650-megawatt battery-storage substation. The project aims to be one of the largest in the country.; Link: https://bizwest.com/2024/10/15/weld-planning-commission-approves-4300-acre-solar-project-in-southeast-weld/; Ameresco (8/1/2024): Ameresco completed a 78.3 MW Battery Energy Storage System (BESS) array featuring AI-driven management software to enhance United Power's energy distribution capabilities across multiple substations.; Link: https://www.tdworld.com/distributed-energy-resources/energy-storage/news/55130406/ameresco-completes-783-mw-bess-array-in-colorado-to-enhance-resiliency-and-energy-security"
https://app.sparkhq.ai/reports?location=1349,Routt County,CO,,,Mentions moratoria,GOOD,"- **Active solar projects and plans**: Routt County is actively pursuing multiple solar projects, including the Trapper Solar Project and others, indicating strong support for renewable energy development. - **Regulatory support and updates**: The county has updated zoning regulations to facilitate solar energy projects, showing a commitment to accommodating and promoting renewable energy infrastructure. - **Community and governmental backing**: There is significant local and governmental support, as evidenced by grants and funding for solar projects, as well as community engagement initiatives to promote solar energy.",
https://app.sparkhq.ai/reports?location=1352,Alamosa County,CO,,,No mentions of moratoria,GOOD,"- **Strong history of approval**: Alamosa County has approved and hosted numerous large-scale solar projects over the past 15+ years, including multiple 30+ MW facilities and battery storage projects. - **Active development**: Currently reviewing multiple new solar + storage applications in 2024-2025, including the Cornflower Solar Project (90MW + 80MW storage) and Haynach Solar Project (110MW + 110MW storage). - **Supportive officials**: County commissioners consistently express support for solar energy while ensuring proper siting and environmental protections, even when denying specific proposals.","Korsail Energy (3/28/2025): Cornflower Solar Project: 90 MW solar production system and 80 MW battery storage facility planned two miles west of Alamosa. Project could bring $21.87 million economic impact and create 300 construction jobs. Public hearing scheduled for April 9.; Link: https://alpha.creativecirclecdn.com/valley/files/20250328-173954-f51-3-29-25%20VC.pdf; Adapture Renewables Inc (3/9/2025): Haynach Solar Hybrid Project: Proposed 110 MW solar and battery storage facility on 1100 acres near the Hooper Solar PV project, representing a major renewable energy development for the region.; Link: https://www.alamosacounty.org/DocumentCenter/View/771/Haynach-Neighbor-letter-31025; Community Energy (12/31/2024): San Luis Colorado Community Solar portfolio development including Antonito Solar and San Luis Solar projects, with 5 MW total capacity, in partnership with Xcel Energy's Solar Rewards Community Program.; Link: https://www.communityenergyinc.com/projects/san-luis-valley-community-solar-portfolio"
https://app.sparkhq.ai/reports?location=1353,Park County,CO,,,No mentions of moratoria,MIXED,"- **Recent opposition**: Planning Commission recommended denial of RWE's battery storage facility in October 2024 due to community concerns about fire risks and property values. - **Some positive signals**: County has a solar permit application process in place and is considering multiple energy storage projects, showing openness to renewable energy. - **Community division**: While some support projects for tax revenue and jobs, there is significant local opposition regarding environmental impacts, property values, and rural character preservation.",
https://app.sparkhq.ai/reports?location=1354,Huerfano County,CO,,,Mentions moratoria,GOOD,"- **Strong track record**: Huerfano County has approved and successfully implemented multiple large-scale wind projects including Busch Ranch II, Peak View Wind Project, and Spanish Peaks Solar. - **Active development**: Currently constructing the 140MW Spanish Peaks Solar project and reviewing new proposals for solar/geothermal facilities, showing continued support for energy development. - **Economic benefits recognized**: County officials and documents highlight positive economic impacts including job creation, tax revenue, and cost savings for residents from renewable energy projects.",
https://app.sparkhq.ai/reports?location=1355,Montrose County,CO,,,Mentions moratoria,MIXED,"- **Current moratorium**: Montrose County has an active moratorium on solar projects that has been extended multiple times, though it's expected to end in 2025 with new regulations. - **Historical approvals**: County has previously approved several solar projects including SMPA Solar-1 and the Enel Green Power 140MW facility, showing past support. - **Community division**: There's evident tension between supporting renewable energy and preserving agricultural land, with some projects being rejected due to farmland concerns.",
https://app.sparkhq.ai/reports?location=1362,Pueblo County,CO,,,No mentions of moratoria,GOOD,"- **Regulatory support**: Pueblo County has established comprehensive regulations for solar facilities, including permitting requirements and zoning considerations, indicating strong regulatory support for energy development. - **Community and government engagement**: There is active community and government engagement in discussions about solar projects, with efforts to streamline processes and encourage renewable energy adoption. - **Significant project approvals**: Numerous large-scale solar projects have been approved or are under consideration, reflecting a positive stance towards expanding renewable energy infrastructure.",
https://app.sparkhq.ai/reports?location=1376,Douglas County,CO,,,No mentions of moratoria,MIXED,"- **Positive institutional support**: Douglas County School District has actively pursued large solar projects and the county has implemented clear permitting processes for solar installations. - **Community resistance**: Strong opposition from neighborhoods like Acres Green led to the rejection of some solar projects, showing potential for local resistance. - **Regulatory complexity**: New regulations require additional engineering approvals and documentation, creating potential hurdles for project development.",
https://app.sparkhq.ai/reports?location=1954,Summit County,CO,,,No mentions of moratoria,GOOD,"- **Supportive regulations and ordinances**: Summit County and towns like Frisco have implemented regulations and ordinances that support solar energy development, including specific guidelines for solar facilities and incentives for solar technology use. - **Active solar projects and initiatives**: There are multiple active solar projects, such as solar gardens in Breckenridge and Montezuma's commitment to renewable energy, indicating strong local support and investment in solar energy. - **Community and government engagement**: The community and local governments are actively engaged in renewable energy initiatives, with efforts to streamline solar permitting processes and integrate solar energy into community planning.",
https://app.sparkhq.ai/reports?location=2561,Larimer County,CO,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Larimer County has comprehensive solar-friendly regulations, including clear permitting processes and zoning codes that explicitly allow solar installations. - **Multiple successful projects**: The area has numerous approved and operational solar projects, including large utility-scale installations and community solar initiatives. - **Active development**: Multiple energy authorities and utilities are actively expanding renewable energy capacity, with several major projects in development or recently completed.","Platte River Power Authority (3/27/2025): Rawhide New Generation Project - Installation of new aeroderivative turbines to support solar and wind resources integration, with significant emissions reduction plans; Link: https://13949801528268927721.googlegroups.com/attach/5c2609f23a2f7/Platte%20River%201041%20Permit%20Application%20Supplemental%20Filing%20March-28-2025.pdf?part=0.2&vt=ANaJVrGzmH2a96eWezZRz1nvwMoJCKD5QO1x9Cpq73DihvLs1iTBqtWsfEYaC0khXcXs3kvOkK9NQQiLCZXsOo-GZuF4fxnfKhDp0GgrIccEXJREmWn3_74; Platte River Power Authority (11/15/2024): Installation of four 5-megawatt batteries across member communities, supported by federal funding and $350,000 grant from Colorado Department of Local Affairs; Link: https://bigpivots.com/platte-river-to-install-four-5-megawatt-batteries; null (2/23/2025): 75-kilowatt solar energy system with 310 solar panels installed, saving 154 megawatt-hours of energy and reducing costs by $8,700; Link: https://www.northernwater.org/solar-power-use-on-campus"
https://app.sparkhq.ai/reports?location=2563,Broomfield County,CO,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Broomfield has adopted comprehensive Electric Ready and Solar Ready Code, mandating new buildings to be solar-ready and establishing clear permitting processes. - **Active energy storage development**: Multiple large-scale battery storage projects (313MWh) are being implemented across the region, showing commitment to renewable energy infrastructure. - **Proactive zoning changes**: Recent amendments to zoning ordinances specifically allow for solar arrays and gardens in multiple districts, with clear guidelines for implementation.",
https://app.sparkhq.ai/reports?location=2625,Jackson County,CO,,,No mentions of moratoria,MIXED,"- **Innovative solar project**: Walden has successfully implemented Colorado's first floating solar array, indicating support for renewable energy projects. - **Community and economic benefits**: The project is expected to save the town $10,000 annually and includes job training programs, showing positive local impact. - **Paused rezoning**: The pause on rezoning for a solar project in Jackson County suggests potential challenges or opposition, indicating mixed sentiment.",
https://app.sparkhq.ai/reports?location=2679,Lincoln County,CO,,,Mentions moratoria,GOOD,"- **Approval of multiple projects**: Lincoln County has approved several large-scale solar and wind projects, including the Ebba Solar Project and Sandy Hill Solar Project, indicating strong support for renewable energy development. - **Regulatory framework**: The county has established regulations for solar and battery energy storage systems, showing a structured approach to integrating renewable energy into local planning. - **Community and economic benefits**: The projects are expected to bring significant economic benefits, including job creation and increased tax revenue, which are recognized and supported by local authorities.",
https://app.sparkhq.ai/reports?location=2765,Rio Grande County,CO,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Rio Grande County has several successful solar installations, including community solar gardens and large-scale projects like the proposed 90MW Cornflower Solar Project. - **Supportive regulations**: The county's Land Development Code explicitly allows for solar energy devices and provides clear guidelines for installation. - **Local utility support**: The San Luis Valley Rural Electric Cooperative actively promotes renewable energy development and has demonstrated commitment through existing projects.",
https://app.sparkhq.ai/reports?location=2792,Costilla County,CO,,,No mentions of moratoria,MIXED,"- **Transmission limitations**: Despite strong solar potential, the San Luis Valley faces significant transmission infrastructure challenges, which could hinder the development of solar projects. - **Community and regulatory support**: There is evidence of community and regulatory support for solar projects, such as the operation of the Alamosa Solar facility and the promotion of solar energy in San Luis, Colorado. - **Concerns and challenges**: There are concerns about water usage and the impact on agriculture, as well as past failures in solar project auctions, indicating mixed sentiment towards large-scale solar developments.",
https://app.sparkhq.ai/reports?location=2991,Sedgwick County,CO,,,Mentions moratoria,GOOD,"- **Strong regulatory framework**: Sedgwick County has established comprehensive wind and solar energy regulations, demonstrating a structured approach to renewable energy development. - **Active project consideration**: The county is currently reviewing a major wind project (Overland Pass Energy) with staff recommendations for approval, showing openness to large-scale renewable development. - **Community support**: Despite some opposition via petition, there are documented letters of support from residents and landowners, and the county has maintained an open, transparent process for project review.",
https://app.sparkhq.ai/reports?location=3188,Prowers County,CO,,,No mentions of moratoria,GOOD,"- **Approval of multiple projects**: Prowers County has approved several wind and solar projects, including the Colorado Green and Twin Buttes Wind Power Projects, indicating strong support for renewable energy development. - **Regulatory framework**: The county has amended its land use regulations to support battery energy storage systems, showing a proactive approach to accommodating new energy technologies. - **Community and economic benefits**: The projects have brought significant economic benefits, such as job creation and increased tax revenues, and have been integrated with local agricultural activities, demonstrating community acceptance and support.",
https://app.sparkhq.ai/reports?location=4132,Pitkin County,CO,,,No mentions of moratoria,GOOD,"- **Supportive regulations and initiatives**: Pitkin County has enacted ordinances and regulations that promote solar energy, including solar access provisions, solar roof readiness standards, and a Renewable Energy Mitigation Program. - **Successful project approvals and completions**: The county has approved and completed several solar projects, such as the 5 MW Pitkin Solar Project, indicating strong institutional support for renewable energy. - **Community and official backing**: Despite some opposition, there is significant community and official support for renewable energy projects, as evidenced by the approval of large-scale solar farms and the integration of solar energy into local infrastructure.",
https://app.sparkhq.ai/reports?location=4147,Jefferson County,CO,,,Mentions moratoria,GOOD,"- **Strong Policy Support**: Golden and Jefferson County have comprehensive regulations supporting solar and wind energy development, including specific ordinances and permitting processes. - **Active Development**: Multiple community solar projects are being developed, including partnerships with SunShare Community Solar and a successful ballot initiative for the Rooney Road solar project. - **Clear Commitment**: The city has ambitious renewable energy goals, aiming for 100% renewable energy by 2030, and consistently demonstrates support through policy actions and project approvals.",
https://app.sparkhq.ai/reports?location=4220,Elbert County,CO,,,Mentions moratoria,MIXED,"- **Active projects and proposals**: Elbert County is considering several renewable energy projects, including the Sundance Solar Project and other solar and wind initiatives, indicating a willingness to explore energy development. - **Community concerns and opposition**: There is notable opposition from local residents and groups, such as the Elbert County Environmental Alliance, who have petitioned for moratoriums and raised concerns about environmental impacts and local governance. - **Regulatory updates and challenges**: The county is updating zoning regulations and considering changes to ordinances, but there are ongoing discussions about balancing state and local control over energy projects, reflecting mixed support and challenges in implementation.",
https://app.sparkhq.ai/reports?location=4222,Rio Blanco County,CO,,,Mentions moratoria,MIXED,"- **Recent moratorium**: Rio Blanco County has implemented a moratorium on new wind and solar projects while developing comprehensive regulations, showing caution towards energy development. - **Previous approvals**: The county has approved solar projects in the past, including the Bar D Solar facility and shows interest in renewable energy transition. - **Community division**: There is evident tension between supporters who see economic benefits and opponents concerned about environmental impacts, as seen in debates over the White River Valley Solar Project.",
https://app.sparkhq.ai/reports?location=4223,Kit Carson County,CO,,,No mentions of moratoria,GOOD,"- **Strong track record**: Kit Carson County has successfully approved and implemented multiple large-scale wind projects including Cheyenne Ridge, Kit Carson Windpower, and ongoing developments like Dusty Rose Wind and Primus Wind. - **Economic benefits**: The county has experienced significant economic growth through renewable energy investments, with property tax base growing 63% since 2011 due to these projects. - **Clear regulatory framework**: The county has established comprehensive guidelines and permit processes for wind/solar projects through their Land Use Code and Conditional Use Permit system, demonstrating institutional support for renewable energy development.","Revolve Renewable Power Corp (12/2/2024): 49.6 MW Primus Wind Project reached major interconnection milestone, featuring 11-13 wind turbines and a 20MW/80MWh battery storage system. The project is expected to generate 165-185GWh annually with projected revenues of $6-7M.; Link: https://revolve-renewablepower.com/revolve-announces-completion-of-major-interconnection-milestone-on-49-6mw-primus-wind-project-in-the-u-s/; Solarstone Ltd (8/21/2024): 30 MW Solar PV and Battery Storage System in late-stage development, with lease rate of $425 per acre and 2% annual escalation.; Link: https://www.hartenergy.com/exclusives/marketed-30-mw-solar-project-colorado-210222; Revolve Renewable Power Corp (12/2/2024): 20MW/80MWh Vernal Battery Energy Storage System Project in development, part of company's 70MW renewable energy portfolio expansion.; Link: https://revolve-renewablepower.com/revolve-announces-completion-of-major-interconnection-milestone-on-49-6mw-primus-wind-project-in-the-u-s"
https://app.sparkhq.ai/reports?location=4266,Phillips County,CO,,,Mentions moratoria,MIXED,"- **Moratoriums on wind and solar projects**: Phillips County has imposed moratoriums on both wind and solar projects to review zoning regulations and assess impacts, indicating caution and community concerns. - **Adoption of new regulations**: The county has adopted new regulations for wind energy facilities, showing a willingness to move forward with renewable energy under specific guidelines. - **Community concerns and feedback**: There is significant community feedback and concern regarding the impacts of wind energy regulations, indicating mixed local sentiment towards energy projects.",
https://app.sparkhq.ai/reports?location=4529,Denver County,CO,,,No mentions of moratoria,GOOD,"- **Strong Policy Support**: Denver has comprehensive solar-friendly policies, including streamlined permitting processes, solar-ready requirements in building codes, and ambitious goals for 100% renewable electricity by 2030. - **Active Implementation**: The city is actively developing 16 community solar gardens, has approved multiple solar projects at schools and public facilities, and provides significant funding ($26 million) for solar initiatives. - **Community Engagement**: Denver shows strong commitment to equitable solar access through programs targeting low-income residents, educational initiatives, and partnerships with organizations to expand solar adoption.",
https://app.sparkhq.ai/reports?location=4606,Kiowa County,CO,,,No mentions of moratoria,MIXED,"- **Legal and regulatory challenges**: Kiowa County has imposed a moratorium on new renewable energy permits due to ongoing legal disputes with Invenergy, indicating regulatory hurdles and community concerns. - **Community engagement and support**: There is significant community engagement and some support for renewable projects, as seen in the approval of major wind projects and the opening of Invenergy's office to support local initiatives. - **Mixed community response**: While there are economic benefits and job creation associated with these projects, there are also legal challenges and community concerns about impact fees and cultural impacts, leading to a mixed sentiment.",
