Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=2245,Saginaw County,MI,,,Mentions moratoria,GOOD,"- Multiple townships have adopted comprehensive solar ordinances and are actively updating regulations to accommodate energy projects. - Several successful large-scale solar projects are already operating, with more in development. - While there is some local opposition, most townships maintain supportive regulatory frameworks rather than prohibitive ones.","NextEra Energy Resources (4/30/2025): The Tsuga Solar project, a 200 MW solar facility that will create 300 local construction jobs and generate significant county tax revenue over 30 years.; Link: https://www.nexteraenergyresources.com/tsuga-solar/project-overview.html; EDP Renewables North America (12/31/2024): Eagle Creek Solar Park project with over $25 million in local government payments, providing stable lease payments to landowners and significant environmental benefits including water conservation.; Link: https://www.edpr.com/north-america/sites/edprna/files/2022-07/MI%20Eagle%20Creek%20Updated%20Fact%20Sheet%202022.pdf; EDP Renewables North America LLC (12/31/2024): A $250 million solar park investment in Saginaw County, creating jobs and providing economic benefits through land lease payments and local government contributions.; Link: https://www.edp.com/sites/default/files/document/2025-06/MI%20Eagle%20Creek%20Solar%20Park.pdf"
https://app.sparkhq.ai/reports?location=2251,Cass County,MI,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Several large solar projects have received unanimous approval, including Steelhead Solar (200MW) and Gemstone Solar (150MW), showing strong local government support. - **Proactive regulations**: Multiple townships are developing or have implemented solar ordinances and overlay districts to accommodate utility-scale solar development. - **Community benefits**: Projects are receiving broad support due to significant economic benefits including tax revenue, job creation, and lease payments to local farmers.",
https://app.sparkhq.ai/reports?location=2257,Clare County,MI,,,No mentions of moratoria,GOOD,"- **Active solar projects**: Clare County has an active solar energy project with a significant capacity range, indicating support for solar infrastructure. - **Zoning ordinance updates**: Arthur Township is actively pursuing amendments to its zoning ordinance to include solar and wind energy systems, showing a commitment to renewable energy integration. - **Community engagement and support**: There are ongoing discussions, workshops, and public hearings in Arthur Township to engage the community in renewable energy policy, reflecting a positive attitude towards energy development.",
https://app.sparkhq.ai/reports?location=2260,Montcalm County,MI,,,Mentions moratoria,MIXED,"- **Regulatory support and moratoriums**: Montcalm Township has shown both support and caution towards energy projects, with solar ordinances in place but also moratoriums on solar and wind projects, reflecting mixed regulatory signals. - **Community opposition and support**: There is significant community opposition to wind and solar projects, with recalls and referendums against them, yet some projects like the J&B Solar project have been completed successfully, indicating divided community sentiment. - **State intervention and local control**: The state of Michigan has enacted laws to override local zoning for renewable projects, which has caused tension between state goals and local governance, further complicating the sentiment towards energy development.",
https://app.sparkhq.ai/reports?location=2261,Oakland County,MI,,,No mentions of moratoria,GOOD,"- **Strong regulatory framework**: Multiple townships and cities have adopted or are updating ordinances to specifically accommodate solar, wind, and battery storage projects, showing proactive support for renewable energy. - **Active development**: Several large-scale energy projects are in development, including the 300MW Woodson Energy Storage project and Vesper Energy's battery storage facility, indicating practical implementation of renewable energy initiatives. - **Community support**: Many local governments are actively working to streamline permitting processes and create clear guidelines for renewable energy installations, demonstrating institutional backing for these projects.",
https://app.sparkhq.ai/reports?location=2269,Alcona County,MI,,,No mentions of moratoria,MIXED,"- **Local Control Emphasis**: Multiple townships and the county board have actively opposed state legislation that would remove local control over energy projects, indicating a desire to maintain oversight rather than outright opposition. - **Proactive Regulation**: Several townships (Mikado, Alcona, Hawes) have implemented or are developing specific solar ordinances with detailed guidelines, showing willingness to accommodate projects with proper oversight. - **Community Division**: Evidence of mixed community response, with some supporting renewable energy initiatives while others express concerns about farmland preservation and foreign materials.",
https://app.sparkhq.ai/reports?location=2273,Muskegon County,MI,,,Mentions moratoria,GOOD,"- **Strong institutional support**: Multiple townships have adopted solar and wind energy ordinances, with Blue Lake Township and Muskegon Charter Township having specific regulations supporting renewable energy development. - **Major projects underway**: Consumers Energy is developing a 250MW solar facility in Muskegon County with broad support, demonstrating significant commitment to renewable energy. - **Economic benefits emphasized**: Local governments highlight positive economic impacts through land leases, tax revenue, and job creation from renewable energy projects.","Consumers Energy (1/22/2025): Secured $1.5M state grant for Muskegon Solar Energy Center - a 250MW solar farm and battery storage project that will power 40,000 homes, making it Consumers Energy's largest solar development; Link: https://www.mlive.com/news/muskegon/2025/01/muskegon-county-solar-farm-project-gets-15m-state-grant.html?outputType=amp; Sunwealth LLC (8/26/2024): City of Muskegon approved 25-year solar equipment lease for arena rooftop installation, supporting city's sustainability goals through renewable energy implementation; Link: https://muskegon-mi.gov/documents/view/3/5361/"
https://app.sparkhq.ai/reports?location=2277,Sanilac County,MI,,,Mentions moratoria,MIXED,"- **Proactive regulatory updates**: Sanilac County and its townships are actively amending zoning ordinances to regulate solar, wind, and battery storage facilities, indicating a structured approach to energy development. - **Community opposition and moratoriums**: There is significant community opposition to certain projects, with moratoriums enacted in some townships, reflecting local resistance to large-scale energy developments. - **Local control concerns**: The county's opposition to state preemption of local zoning authority for energy projects highlights ongoing tensions between local governance and state-level regulations.","DTE Energy (3/13/2025): DTE is constructing three new solar parks as part of their renewable energy expansion plan, aiming to add substantial wind and solar energy capacity by 2042; Link: https://thumbwind.com/michigan-wind-farm-map; Consumers Energy (3/13/2025): Plans to significantly expand utility-scale solar power generation by 2040; Link: https://thumbwind.com/michigan-wind-farm-map; Upper Thumb and Mid Michigan Region (3/13/2025): Leading Michigan's renewable energy production, contributing 59% of the state's Renewable Energy Credits in 2021 through industrial wind farms; Link: https://thumbwind.com/michigan-wind-farm-map"
https://app.sparkhq.ai/reports?location=2280,Shiawassee County,MI,,,Mentions moratoria,MIXED,"- **Strong support for solar**: County approved and successfully developed large Assembly Solar project (239MW) with multiple phases, showing openness to utility-scale solar development. - **Historical opposition to wind**: County enacted moratoriums on wind energy in 2017-2018 and passed restrictive regulations that effectively killed wind projects, indicating resistance to some forms of renewable energy. - **Recent resistance emerging**: Several townships like Hazelton have enacted solar moratoriums, and there's growing community opposition to additional solar projects, suggesting increasing pushback against further development.",
https://app.sparkhq.ai/reports?location=2281,St. Joseph County,MI,,,Mentions moratoria,MIXED,"- **Regulatory actions and moratoriums**: Fabius Township has imposed a 180-day moratorium on solar farm ordinances to allow for review and public input, indicating caution and mixed sentiment towards solar projects. - **Community opposition and support**: There is significant community opposition to solar projects, with concerns about property values and aesthetics, but some support exists for the economic benefits. - **Zoning and ordinance updates**: Amendments to zoning ordinances in Fabius Township and other areas show efforts to regulate solar energy systems, reflecting both support for and restrictions on energy development.",
https://app.sparkhq.ai/reports?location=2283,Berrien County,MI,,,Mentions moratoria,MIXED,"- **Active moratoriums**: Several townships, including Hagar, Royalton, and Baroda, have imposed moratoriums on solar and wind projects, indicating caution and community concerns about renewable energy development. - **Proactive planning and ordinances**: Berrien County and its townships are actively working on solar ordinances and zoning regulations, showing a structured approach to integrating renewable energy. - **Community and local governance emphasis**: There is strong opposition to losing local control over energy project approvals, with resolutions passed to maintain local governance, reflecting mixed community sentiment towards state intervention.",
https://app.sparkhq.ai/reports?location=2288,Allegan County,MI,,,No mentions of moratoria,GOOD,"- Multiple townships (Gun Plain, Leighton, Salem, Fillmore) have adopted or are actively developing solar and energy storage ordinances, showing proactive support for energy development. - Successful renewable energy projects like Pullman Solar (20MW) are already operational in the area, demonstrating proven track record. - Townships are updating zoning codes to accommodate renewable energy while maintaining reasonable regulations, indicating balanced approach to development.",
https://app.sparkhq.ai/reports?location=2598,Kent County,MI,,,Mentions moratoria,MIXED,"- **Active Development**: Multiple townships are actively developing or have recently implemented solar ordinances, showing willingness to accommodate renewable energy. - **Existing Restrictions**: Several areas have moratoriums on utility-scale solar projects (Alpine Township, Vergennes Township) while they develop regulations. - **Community Division**: While some areas like Grand Rapids show strong support for solar projects, other communities express concerns about safety, aesthetics, and land use impacts.","Geotech Inc. (2/24/2025): Approved $66,700 plan to design a 2-megawatt solar array at Butterworth Landfill, backed by $3M in state funding; Link: https://www.citizenportal.ai/articles/2483815/Grand-Rapids-City/Kent-County/Michigan/City-approves-60K-solar-array-plan-at-Butterworth-Landfill-to-support-renewable-energy; City of Grand Rapids (10/5/2024): Received $3M in state funding for solar array project at former Butterworth Landfill to power 100+ municipal buildings; Link: https://www.mlive.com/news/grand-rapids/2024/10/plan-to-build-solar-array-at-former-grand-rapids-landfill-one-step-closer-to-reality.html; Steelcase (9/30/2024): Proposed 5-megawatt solar installation at Kentwood complex, covering 20-25 acres to meet 25% of energy needs; Link: https://www.citizenportal.ai/articles/1459350/Kentwood-City/Kent-County/Michigan/Steelcase-plans-ambitious-solar-project-to-cut-emissions"
https://app.sparkhq.ai/reports?location=2621,Jackson County,MI,,,Mentions moratoria,MIXED,"- **Multiple approved projects**: Several townships have approved solar projects and have supportive ordinances in place, including Blackman Township's approval of multiple solar installations. - **Active opposition**: Strong community resistance to large solar farms in some areas, particularly Grass Lake Township, with concerns about property values and environmental impacts. - **Evolving regulations**: Many townships are actively developing or updating solar ordinances, showing willingness to accommodate projects while maintaining local control.","NextEra Energy (1/14/2025): The Grass Lake Solar project, a large-scale 700-acre solar farm proposed in Jackson County, with potential $700,000 in payment-in-lieu-of-taxes (PILT). This represents one of the largest solar developments planned for the area.; Link: https://www.wilx.com/2025/01/14/700-acre-solar-farm-proposed-jackson-county/; National Grid Renewables (11/10/2024): Development of the 125MW Jackson Solar PV Park, with construction planned to start in 2026 and operations beginning in 2027. The project includes a long-term power purchase agreement with Consumers Energy.; Link: https://www.power-technology.com/marketdata/power-plant-profile-national-grid-renewables-jackson-solar-pv-park-us/; Consumers Energy (9/18/2024): The Blackman Solar project, a 30-acre community solar facility featuring nearly 5,000 solar panels capable of generating 2.5 megawatts of renewable electricity, benefiting around 2,500 customers.; Link: https://www.cmsenergy.com/investor-relations/news-releases/news-release-details/2024/Consumers-Energy-Expanding-Community-Solar-Program-with-30-Acre-Solar-Project-in-Jackson-County/default.aspx"
https://app.sparkhq.ai/reports?location=2642,Marquette County,MI,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Several major solar projects have been approved, including the 150MW Superior Solar Project in Sands Township and the 62.5MW Republic Solar Project. - **Supportive regulations**: Multiple townships have adopted or updated zoning ordinances to accommodate solar energy systems, including Marquette Township, Republic Township, and Sands Township. - **Strong economic benefits**: Projects have received broad support due to significant economic benefits, including tax revenues, job creation (200+ construction jobs), and investments ranging from $100-150 million.",
https://app.sparkhq.ai/reports?location=2775,Alger County,MI,,,No mentions of moratoria,GOOD,"- **Supportive Zoning**: Rock River Township explicitly allows wind turbines as conditional uses in their zoning ordinance. - **Solar-Friendly Regulations**: Munising's zoning code permits solar panels across all districts and specifically accommodates commercial solar in industrial zones. - **Public Support**: Recent county meetings show active community interest and requests for solar projects, with no recorded opposition.",
https://app.sparkhq.ai/reports?location=3103,Gratiot County,MI,,,Mentions moratoria,MIXED,"- **Community Concerns**: There are significant community concerns about solar and battery storage projects, including potential impacts on property rights, hunting activities, and environmental safety. - **Regulatory Actions**: Gratiot County has implemented solar and wind ordinances and is actively discussing regulations for battery storage, indicating a structured approach to energy development. - **Project Approvals and Moratoriums**: While there are approvals for solar and wind projects, there are also temporary moratoriums and strong local opposition, reflecting a divided sentiment towards energy projects.","DTE Energy (3/13/2025): DTE is constructing three new solar parks as part of their renewable energy expansion plan, aiming to add substantial wind and solar energy capacity by 2042; Link: https://thumbwind.com/michigan-wind-farm-map; Consumers Energy (3/13/2025): Planning significant expansion of utility-scale solar power projects by 2040; Link: https://thumbwind.com/michigan-wind-farm-map; Upper Thumb and Mid Michigan Region (3/13/2025): Leading Michigan's renewable energy production, contributing 59% of state's Renewable Energy Credits in 2021 through industrial wind farms; Link: https://thumbwind.com/michigan-wind-farm-map"
https://app.sparkhq.ai/reports?location=3114,Midland County,MI,,,No mentions of moratoria,GOOD,"- **Approval of energy projects**: Midland Township has approved a significant 150 MW battery energy storage project, indicating strong support for energy development. - **Regulatory framework**: The township has established regulations for solar energy facilities, showing a structured approach to managing renewable energy projects. - **Community engagement**: There is active community involvement and transparency in planning processes, with public hearings and discussions on renewable energy projects.",
