Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=4711,Rolette County,ND,,,No mentions of moratoria,GOOD,"- **Active renewable energy projects**: The area has both wind (Rolette Wind Energy Project) and solar (Aurora Solar) projects under development, showing strong support for energy development. - **Supportive local atmosphere**: The city demonstrates clear commitment to renewable energy with various initiatives promoting solar installations and battery storage systems. - **Financial incentives**: The availability of federal tax incentives and the ability to sell excess energy back to the grid indicates a supportive regulatory environment.",
https://app.sparkhq.ai/reports?location=4855,Golden Valley County,ND,,,No mentions of moratoria,GOOD,"- The county's zoning ordinance explicitly allows for renewable energy developments under conditional use permits. - There are established guidelines and processes for approving energy projects, showing a supportive regulatory framework. - No evidence of local opposition or restrictions against energy development projects in the available documents.",
https://app.sparkhq.ai/reports?location=4858,Grand Forks County,ND,,,Mentions moratoria,MIXED,"- **Multiple moratoriums**: The county has implemented several moratoriums on wind and solar development between 2022-2025, showing cautious approach. - **Military considerations**: Strong focus on protecting Grand Forks Air Force Base operations from potential interference by energy projects. - **Progressive regulations**: Despite restrictions, the county has established solar protection ordinances and detailed wind farm regulations, indicating openness to renewable energy with proper oversight.",
https://app.sparkhq.ai/reports?location=5089,Burleigh County,ND,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Burleigh County has approved multiple wind energy projects including the Burleigh County Wind Energy Center and Wilton Wind IV, showing a clear track record of approving renewable energy projects. - **Progressive zoning**: The city of Bismarck has established clear zoning regulations for solar installations and is actively working to streamline permitting processes for renewable energy. - **Recent developments**: As of 2024, the county is working on new solar farm regulations and holding public hearings, demonstrating continued commitment to renewable energy development.",
https://app.sparkhq.ai/reports?location=5091,Kidder County,ND,,,No mentions of moratoria,MIXED,- Recent withdrawal of a large 300-400MW solar project indicates potential challenges in project completion. - Legislative efforts to support renewable energy through net metering failed due to strong opposition from electric cooperatives. - The region shows interest in renewable energy development but faces significant regulatory and stakeholder hurdles.,
https://app.sparkhq.ai/reports?location=5115,Foster County,ND,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=5476,Williams County,ND,,,No mentions of moratoria,GOOD,"- **Strong project approval history**: Multiple large-scale energy projects have been approved, including the Pioneer Generation Station and numerous wind farms, showing consistent support for energy development. - **Supportive regulatory framework**: Williston has established zoning ordinances that explicitly allow for solar energy systems across various districts, demonstrating a proactive approach to renewable energy integration. - **Positive track record**: The region has successfully hosted multiple utility-scale projects with demonstrated community support, including the Aurora wind project and Basin Electric's expansion plans.",
https://app.sparkhq.ai/reports?location=5477,Stark County,ND,,,Mentions moratoria,BAD,"- **Active opposition**: Strong and organized community resistance against wind energy projects, with residents voicing concerns about health effects, property values, and environmental impacts. - **Recent moratoriums**: County imposed a 9-month moratorium on energy development in September 2021, specifically targeting wind projects. - **Historical challenges**: Multiple wind projects have faced significant hurdles, with some being withdrawn due to public opposition and others requiring extensive modifications to address community concerns.",
https://app.sparkhq.ai/reports?location=6207,Ward County,ND,,,No mentions of moratoria,MIXED,"- **Recent project rejections**: The Ruso Wind Project was rejected by PSC due to military concerns, showing potential obstacles for future projects. - **Existing successful projects**: The region has several operational wind farms like PrairieWinds ND1, demonstrating some acceptance of renewable energy. - **Local resistance and moratoriums**: McLean County has implemented a moratorium on solar projects, and there's documented local resistance to renewable transitions from coal.",
https://app.sparkhq.ai/reports?location=6976,Towner County,ND,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=7190,Ransom County,ND,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=7457,Morton County,ND,,,No mentions of moratoria,GOOD,"- **Consistent Project Approvals**: Morton County has approved multiple wind projects over the years, including the Sunflower Wind Project and New Salem Wind I, showing a track record of supporting renewable energy. - **Proactive Regulations**: The county actively maintains and updates wind energy facility regulations, demonstrating commitment to accommodating renewable energy development. - **Economic Benefits Recognition**: Local authorities acknowledge and support the economic advantages of energy projects, including job creation, tax revenues, and landowner income.",
https://app.sparkhq.ai/reports?location=7690,Pierce County,ND,,,No mentions of moratoria,MIXED,- The presence of an operational wind farm indicates initial acceptance of renewable energy projects. - A significant equipment failure and safety incident has raised community concerns about wind energy infrastructure. - The Public Service Commission's involvement and demand for detailed reports suggests heightened scrutiny for future energy projects.,
https://app.sparkhq.ai/reports?location=7865,Nelson County,ND,,,No mentions of moratoria,GOOD,"- **Active renewable development**: The Prairie Wind project in Nelson County demonstrates active large-scale wind energy development with 70 turbines planned. - **Supportive infrastructure**: Aneta shows strong commitment to solar energy with active expansion of solar initiatives and supportive infrastructure. - **Economic incentives**: The area offers tax incentives and rebates for solar installations, indicating policy-level support for renewable energy development.",
https://app.sparkhq.ai/reports?location=7965,Ramsey County,ND,,,No mentions of moratoria,GOOD,"- **Supportive Local Government**: Devils Lake is actively promoting solar energy initiatives and battery storage systems, demonstrating strong institutional support. - **Clear Regulatory Framework**: The zoning ordinance provides detailed standards for renewable energy projects, particularly wind facilities, showing a structured approach to development. - **Financial Incentives**: The area offers tax credits and emphasizes financial benefits for residents adopting solar technology, indicating a commitment to renewable energy growth.",
https://app.sparkhq.ai/reports?location=8202,Cavalier County,ND,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: The county has a track record of approving large wind farm projects, including the 106-turbine Langdon Wind Energy Center. - **Supportive regulatory environment**: North Dakota demonstrates strong support through tax incentives and a favorable regulatory process for wind energy development. - **Positive growth trajectory**: The region shows continuous expansion in renewable energy, with 1,800 MW of wind energy planned or operational, indicating a welcoming atmosphere for future projects.",
https://app.sparkhq.ai/reports?location=9114,LaMoure County,ND,,,No mentions of moratoria,GOOD,"- **Multiple large-scale projects**: Several major energy projects are actively being developed, including a 285-turbine wind farm and multiple solar installations. - **Strong local support**: Officials and residents show positive acceptance of wind energy development, particularly for the NextEra wind farm project. - **Government incentives**: State support through a $125 million forgivable loan demonstrates commitment to renewable energy development.",
https://app.sparkhq.ai/reports?location=9481,Sargent County,ND,,,No mentions of moratoria,MIXED,"- One battery storage project remains active while another was withdrawn, showing mixed success rate. - No explicit opposition from locals or restrictive regulations mentioned, suggesting neutral regulatory environment. - Limited data available about local sentiment or zoning regulations makes it difficult to determine strong support.",
https://app.sparkhq.ai/reports?location=9558,Mercer County,ND,,,Mentions moratoria,BAD,"- **Active Moratoriums**: Mercer County has repeatedly implemented and extended moratoriums on both wind and solar energy development, with the most recent solar moratorium reinstated in October 2023. - **Strong Local Opposition**: There is significant resistance from local officials and residents to protect coal industry jobs, leading to restrictions on renewable energy projects. - **Historical Pattern**: The county has a consistent history of blocking renewable energy development, including multiple wind farm proposals, and has implemented restrictive zoning regulations to protect coal interests.",
https://app.sparkhq.ai/reports?location=9700,Steele County,ND,,,No mentions of moratoria,GOOD,- Early support for wind energy development in 2001 with focus on rural economic benefits and job creation. - Positive discussion of renewable energy's economic potential through land-lease payments. - Active development of energy storage projects and partnerships indicates openness to renewable infrastructure.,
https://app.sparkhq.ai/reports?location=9719,Bowman County,ND,,,No mentions of moratoria,MIXED,"- **Active development but recent setbacks**: While Bowman County has both wind and solar ordinances in place, the Planning Commission recently rejected a wind project permit due to incomplete documentation. - **Strong institutional support**: Major institutions like Harvard, MIT, and Mass General have committed to purchasing power from the Bowman Wind project, indicating market viability. - **Recent moratorium concerns**: The county recently considered a moratorium on battery storage systems, suggesting cautious approach to new energy technologies.","Boston-area Consortium (12/1/2024): A consortium of Boston institutions formed to create virtual power purchase agreements for 408 megawatts of renewable energy projects in Texas and North Dakota, expected to generate 1.3 million megawatt-hours annually.; Link: https://www.smartcitiesdive.com/news/boston-area-institutions-renewable-energy-virtual-power-purchase-agreement-solar-wind-sustainability/734276/; Apex Clean Energy Holdings (10/20/2024): The Bowman Wind project with 208.68MW capacity is being developed in North Dakota, set to generate 800,000 MWh of clean energy annually, powering 99,500 households. Completion expected by 2025.; Link: https://www.power-technology.com/data-insights/power-plant-profile-bowman-wind-us/"
https://app.sparkhq.ai/reports?location=9768,Walsh County,ND,,,No mentions of moratoria,GOOD,- Active engagement in solar energy initiatives with existing solar array installations for civic amenities. - Local presence of solar installation companies offering comprehensive solutions including battery storage. - Community appears receptive to solar adoption for environmental and financial benefits.,
https://app.sparkhq.ai/reports?location=10369,Pembina County,ND,,,No mentions of moratoria,MIXED,"- County is implementing a temporary moratorium on battery storage, but it's for regulatory development rather than opposition. - Active wind project development indicates openness to renewable energy. - County appears to be taking a measured approach by developing proper zoning regulations rather than outright banning projects.",
https://app.sparkhq.ai/reports?location=10706,Hettinger County,ND,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: The North Dakota Public Service Commission has consistently approved wind farm projects and shows commitment to renewable energy development. - **Local government backing**: Hettinger County Planning and Zoning Board unanimously approved the Brady Wind Energy Center II, demonstrating strong local support. - **Economic benefits recognized**: The project promises significant economic benefits with $21 million in tax revenue over 30 years, gaining support from landowners and local authorities.",
https://app.sparkhq.ai/reports?location=10711,Benson County,ND,,,No mentions of moratoria,GOOD,"- Leeds is actively encouraging residents to transition to renewable energy, showing strong municipal support. - The city has one of the highest solar capacities per capita in North Dakota, demonstrating successful adoption. - The community appears to be embracing solar solutions with no mentioned opposition or restrictive regulations.",
https://app.sparkhq.ai/reports?location=11567,Emmons County,ND,,,Mentions moratoria,MIXED,- **Strong support for wind energy** with multiple approved large-scale wind projects and battery storage facilities showing positive development trends. - **Significant opposition to solar** evidenced by a 15-year emergency moratorium on solar projects over 50MW enacted in 2022. - **Mixed project success rate** demonstrated by some withdrawn interconnection requests and varying levels of community support across different energy types.,
https://app.sparkhq.ai/reports?location=12292,Renville County,ND,,,No mentions of moratoria,GOOD,- City actively promotes solar energy initiatives and positions itself as a renewable energy leader. - Local infrastructure and services support solar development through established permitting processes. - Community demonstrates commitment to sustainability through educational programs and environmental initiatives.,
https://app.sparkhq.ai/reports?location=13089,Griggs County,ND,,,No mentions of moratoria,GOOD,"- **Strong legislative support**: North Dakota lawmakers have shown early support for wind energy development, recognizing its potential for rural economic growth. - **Local business engagement**: Presence of local wind energy businesses like Dakota Turbines demonstrates established industry infrastructure and community buy-in. - **Economic benefits recognition**: Multiple sources highlight the positive economic impacts through land-lease payments, job creation, and manufacturing opportunities.",
https://app.sparkhq.ai/reports?location=13340,Barnes County,ND,,,No mentions of moratoria,GOOD,"- **Strong regulatory framework**: Barnes County has comprehensive development codes that explicitly allow and regulate solar and wind energy facilities, particularly in agricultural zones. - **Proven track record**: The county has already approved and hosts multiple large-scale wind projects, including the 300MW Glacier Ridge Wind Farm and Ashtabula Wind Energy Center. - **Active development**: Recent announcements of new energy projects (like Otter Tail's 345MW solar project) and continued updates to development codes show ongoing support for renewable energy development.",
https://app.sparkhq.ai/reports?location=13947,Mountrail County,ND,,,No mentions of moratoria,MIXED,"- **Recent regulatory action**: Stanley City Council is currently considering a moratorium on battery storage facilities, showing potential resistance to energy development. - **Project approval history**: While some wind projects like Northern Divide were approved after modifications, others faced initial rejection due to environmental concerns, indicating careful scrutiny. - **Active development**: Multiple large-scale wind projects are being developed or considered, including Enel's 60-turbine project and the Aurora wind farm, showing openness to renewable energy.",
https://app.sparkhq.ai/reports?location=15714,McKenzie County,ND,,,No mentions of moratoria,GOOD,"- **Regulatory Support**: The North Dakota Public Service Commission has shown strong support by approving significant renewable energy projects including wind and solar. - **Local Initiatives**: Watford City actively promotes solar adoption through streamlined permitting processes and various incentives including tax credits. - **Infrastructure Development**: The city supports both solar installations and battery storage options, demonstrating commitment to comprehensive renewable energy solutions.",
https://app.sparkhq.ai/reports?location=16334,Burke County,ND,,,No mentions of moratoria,MIXED,"- **Initial rejection and subsequent approval**: A wind farm project was initially denied in 2019 due to environmental concerns but later approved in 2020 after modifications, showing careful scrutiny of energy projects. - **Recent positive developments**: Burke County has made proactive steps by updating zoning regulations for Battery Energy Storage Systems in 2025, indicating openness to renewable energy. - **Environmental considerations**: The county shows strong emphasis on environmental impact and wildlife protection when considering energy projects, requiring significant modifications to proposals.",
https://app.sparkhq.ai/reports?location=16822,Slope County,ND,,,,,,
https://app.sparkhq.ai/reports?location=18418,Adams County,ND,,,No mentions of moratoria,GOOD,"- **Strong community support**: Multiple sources indicate widespread support from local residents, government officials, and utility companies for the Thunder Spirit wind farm project. - **Successful project implementation**: The Thunder Spirit wind farm was not only approved but also expanded, demonstrating a positive track record for energy development. - **Regulatory approval**: The Public Service Commission has consistently approved wind energy projects, including Thunder Spirit and Sunflower, showing favorable regulatory environment.",
https://app.sparkhq.ai/reports?location=18438,Dickey County,ND,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Several wind farms have been successfully developed in Dickey County, including the Foxtail Wind Energy Center and other major projects, showing a track record of approval. - **Strong community engagement**: Public hearings and community discussions show organized, structured processes for energy project approval without significant opposition mentioned. - **Proactive renewable initiatives**: Cities like Ludden and Ellendale are actively promoting and investing in solar installations and other renewable energy projects.",
https://app.sparkhq.ai/reports?location=21492,Grant County,ND,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=24204,Oliver County,ND,,,Mentions moratoria,MIXED,"- **Active moratorium**: Oliver County has recently imposed a moratorium on solar energy facilities to develop proper zoning standards, indicating caution towards renewable energy development. - **Existing wind projects**: The county has approved and hosts several large wind farms including Oliver Wind IV and Red Butte Wind, showing openness to wind energy. - **Mixed community response**: While some support renewable projects for economic benefits, there are concerns about impacts on local infrastructure and wildlife, plus opposition from entities like Minnkota Power.",
https://app.sparkhq.ai/reports?location=26309,Sheridan County,ND,,,No mentions of moratoria,MIXED,"- **Recent support**: McClusky shows active support for solar energy with streamlined permitting and various incentives for installations. - **Project withdrawals**: A significant wind energy interconnection project (J780) was withdrawn in 2019, indicating some development challenges. - **Current developments**: The Lincoln Valley Wind Project shows ongoing interest in renewable energy, but community response and final approval status are unclear.",
https://app.sparkhq.ai/reports?location=26313,Dunn County,ND,,,No mentions of moratoria,MIXED,"- **Local bottlenecks**: Community opposition and restrictive zoning ordinances are significant barriers to renewable energy projects. - **Permitting challenges**: While federal permitting has improved, local-level permitting remains a major obstacle for project implementation. - **Grid connection issues**: Growing complexity in interconnection processes creates additional delays for renewable energy projects.",
https://app.sparkhq.ai/reports?location=26314,Billings County,ND,,,No mentions of moratoria,BAD,"- County has a history of rejecting large-scale renewable energy projects, as evidenced by the denial of the 114-turbine Charlie Creek Wind Farm in 2016. - Strong local opposition focused on visual impacts, property values, and protecting tourism near Theodore Roosevelt National Park. - While some residential solar is allowed, the county shows consistent resistance to utility-scale renewable energy development, with commissioners actively voting against such projects.",
https://app.sparkhq.ai/reports?location=26315,Logan County,ND,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Logan County has a history of approving wind energy projects, including the recent Badger Wind Farm and previous Emmons-Logan projects. - **Strong economic benefits**: Projects are bringing significant tax revenue, jobs, and economic development to the area, with widespread landowner participation. - **Supportive regulatory environment**: The North Dakota Public Service Commission has consistently approved wind projects, and there's evidence of ongoing utility investment in renewable energy infrastructure.",
https://app.sparkhq.ai/reports?location=27774,McIntosh County,ND,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: The region has several successful wind projects including the Merricourt Wind Project and the upcoming Badger Wind Farm, showing a track record of approval. - **Strong utility support**: Major utilities like MDU Resources are actively investing in renewable projects, demonstrating institutional backing for energy development. - **Positive community engagement**: Evidence of successful collaboration with landowners and communities, plus active solar adoption in areas like Zealand showing local support.",
https://app.sparkhq.ai/reports?location=30543,Sioux County,ND,,,No mentions of moratoria,MIXED,"- **Project Development**: The Anpetu Wi Wind Project shows active development of renewable energy, indicating potential openness to energy projects. - **Infrastructure Challenges**: The tribe faces significant hurdles with grid connections and technical expertise, which could delay or complicate future energy developments. - **Federal Involvement**: The BIA's involvement and environmental assessment process suggests careful scrutiny and potential additional regulatory steps for energy projects.",
